                       Resultados das barras
Barra | Modulo (PU) |  Angulo (o) | Modulo da tensao (V)
         1674 |        1673 |              -0.000 |            0.000
         1674 |        1675 |               0.000 |            0.000
         1675 |        1674 |              -0.000 |            0.000
         1675 |        1676 |               0.000 |            0.000
         1676 |        1675 |              -0.000 |            0.000
         1676 |        1677 |               0.000 |            0.000
         1677 |        1676 |              -0.000 |            0.000
         1677 |        1678 |               0.000 |            0.000
         1678 |        1677 |              -0.000 |            0.000
         1678 |        1679 |               0.000 |            0.000
         1679 |        1678 |              -0.000 |            0.000
